序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date
73,002819,东方中科,9.995171546936035,22.78,184788333,5415751051.08,6825117986.88,3.6210193634033203,75902960,143918,143918,0,1/1,1,通用设备,20260818
74,000998,隆平高科,10.023866653442383,9.22,1022271728,12118865990.160002,13548311150.080002,8.710933685302734,180935806,144027,144027,0,1/1,1,种植业,20260818
75,601952,苏垦农发,9.964829444885254,9.38,557972544,12925640000.000002,12925640000.000002,4.489990711212158,97113297,144428,144428,0,1/1,1,种植业,20260818
76,600272,开开实业,9.984235763549805,20.93,1131763216,3348800000.0,5497305208.85,35.87782287597656,22156498,144813,144937,1,9/6,1,医药商业,20260818
77,002385,大北农,10.0977201461792,3.38,1049420944,12051770489.98,14467657251.84,8.991028785705566,27082334,145048,145048,0,1/1,1,饲料,20260818
78,000713,国投丰乐,9.98307991027832,6.5,297375904,3991097370.0,5188426568.0,7.715588092803955,3598140,145600,145600,0,1/1,1,种植业,20260818
79,605179,一鸣食品,10.0,38.61,1545436192,15482610000.0,15482610000.0,10.528051376342773,1471079,145659,150000,1,16/11,2,饮料乳品,20260818
1,002820,桂发祥,9.960552215576172,11.15,54115287,2239681489.25,2239681489.25,2.4162046909332275,128681157,092500,092500,0,2/2,2,休闲食品,20260817
2,300684,中石科技,19.99703025817871,80.83,293608912,16535811556.91,24209329929.28,1.7755942344665527,859713942,092500,092500,0,2/2,2,电子化学,20260817
3,603186,华正新材,10.002984046936035,184.31,862191184,28898060372.58,28898060372.58,2.988382339477539,413720657,092501,093104,1,10/5,2,元件,20260817
4,603330,天洋新材,10.018726348876953,11.75,139344883,4778880452.5,5083915364.0,2.9158477783203125,195724450,092503,092503,0,4/4,4,塑料,20260817
5,603079,圣达生物,9.99254322052002,14.75,75686642,2788186954.0,2788186954.0,2.714548110961914,72012450,093000,093000,0,2/2,2,化学制品,20260817
6,600127,金健米业,10.051107406616211,6.46,246088299,4145919588.28,4145919575.36,5.943018436431885,154848073,093000,093000,0,1/1,1,农产品加,20260817
7,002863,今飞凯达,9.911893844604492,4.99,215558164,2991422934.46,2991422924.48,7.251891136169434,23967618,093006,110554,6,1/1,1,汽车零部,20260817
8,603118,共进股份,10.022778511047363,19.32,2022067456,15210180163.92,15210180048.0,13.309046745300293,152696972,093022,095901,11,3/3,3,通信设备,20260817
9,600613,神奇制药,9.984399795532227,7.05,273824912,3379205844.9,3765205005.6,8.187995910644531,198510649,093028,093028,0,3/3,3,化学制药,20260817
10,603089,正裕工业,10.051281929016113,10.73,68333942,2575556965.64,2958467359.36,2.6791069507598877,28557701,093036,093036,0,2/2,2,汽车零部,20260817
11,002081,金 螳 螂,10.018903732299805,5.82,2782545568,15389496378.480001,15453983910.720001,18.26127815246582,116451140,093054,104212,9,4/4,4,装修装饰,20260817
12,600353,旭光电子,9.99033260345459,34.13,1107804176,28287324856.670002,28287324617.760002,3.9355640411376953,169626611,093056,094108,2,2/2,2,其他电子,20260817
13,000029,深深房Ａ,10.0,24.42,93949612,21774337200.0,24704737200.0,0.4377228915691376,47936460,093200,093212,1,1/1,1,房地产开,20260817
14,603102,百合股份,10.010136604309082,43.41,155893919,2778240000.0,2778240000.0,5.688117027282715,47715447,093207,093252,1,4/2,1,食品加工,20260817
15,603958,哈森股份,10.032787322998047,16.78,41870563,3680860800.0000005,3680860800.0000005,1.1649343967437744,43136346,093212,093212,0,1/1,1,服装家纺,20260817
16,002907,华森制药,10.026211738586426,16.79,312853552,5638362208.309999,7011442212.799999,5.621687889099121,85013377,093215,093215,0,2/2,2,中药Ⅱ,20260817
17,603929,亚翔集成,10.0,178.97,687591632,38185039200.0,38185039200.0,1.8162841796875,227757222,093230,093312,1,1/1,1,专业工程,20260817
18,002651,利君股份,10.011919021606445,9.23,282098304,5219229406.43,9538835800.0,5.553597450256348,59270684,093330,093330,0,2/2,2,航空装备,20260817
19,603790,雅运股份,9.992223739624023,28.29,197958155,5413574400.0,5413574400.0,3.7009875774383545,11726205,093404,134419,4,1/1,1,化学制品,20260817
20,603773,沃格光电,10.001052856445312,104.49,668613744,23476670362.17,23484820582.17,2.9213147163391113,208930889,093431,093431,0,10/5,1,光学光电,20260817
21,603095,越剑智能,9.973226547241211,16.43,160705246,4243362956.0,4243362956.0,3.9217050075531006,32279298,093448,093448,0,4/3,2,专用设备,20260817
22,600172,黄河旋风,10.0,13.64,1040317760,17502829013.12,19671396307.2,6.048698902130127,183945002,093457,093457,0,1/1,1,通用设备,20260817
23,600545,卓郎智能,9.954751014709473,4.86,298685168,8689253398.92,8689253408.640001,3.4980721473693848,34060338,093605,093620,1,1/1,1,专用设备,20260817
24,603657,春光科技,10.018832206726074,29.21,64921953,3948901360.5,3948901360.5,1.6790436506271362,74739627,093659,093659,0,1/1,1,家电零部,20260817
25,603823,百合花,10.001408576965332,78.09,1117028016,32514154005.36,32514154630.08,3.4877657890319824,56081895,093740,100931,4,1/1,1,化学制品,20260817
26,301127,武汉天源,19.97354507446289,18.14,1426388480,11871222027.62,12227725579.2,12.422547340393066,44423372,093751,112621,3,1/1,1,环境治理,20260817
27,001318,阳光乳业,9.973285675048828,12.35,85492446,3490851000.0,3490851000.0,2.508897542953491,24855610,093951,093951,0,1/1,1,饮料乳品,20260817
28,600313,农发种业,10.0,6.16,354317488,6666343764.08,7154063642.88,5.418190002441406,22581358,094002,094020,1,1/1,1,种植业,20260817
29,000505,京粮控股,9.98217487335205,6.17,140149063,3901786673.12,4485283079.5199995,3.683115243911743,31274804,094021,094021,0,1/1,1,农产品加,20260817
30,002229,鸿博股份,10.03184700012207,13.82,1367664688,6815418172.66,6857366364.16,20.60574722290039,145862512,094100,094100,0,5/3,1,IT服务Ⅱ,20260817
31,603011,合锻智能,10.020618438720703,26.68,2017907520,13190977179.16,13190977045.76,15.662933349609375,60763700,094241,142450,1,1/1,1,专用设备,20260817
32,300314,戴维医疗,20.032573699951172,14.74,376000048,2118748943.52,4245120000.0,18.464521408081055,35482422,094436,094436,0,1/1,1,医疗器械,20260817
33,002682,龙洲股份,9.913793563842773,5.1,465943072,2868079829.3999996,2868079819.2,16.68353843688965,46379415,094503,095424,3,4/2,1,物流,20260817
34,600222,太龙药业,9.950860023498535,8.95,556597808,5006300487.849999,5006300496.799999,11.394730567932129,30774843,094504,145140,2,1/1,1,中药Ⅱ,20260817
35,603936,博敏电子,10.0,17.38,1008764368,10956317309.519999,11216148240.0,9.450796127319336,112684968,094538,102547,1,1/1,1,元件,20260817
36,600206,有研新材,10.003938674926758,55.86,3736260832,47288469125.52,47288468902.08,8.130544662475586,653443074,094547,094547,0,1/1,1,半导体,20260817
37,603002,宏昌电子,10.006254196166992,17.59,1033266080,19948440973.31,19948441026.079998,5.316739559173584,160750559,094637,094637,0,1/1,1,电子化学,20260817
38,002838,道恩股份,9.991909980773926,27.19,388657376,11436976575.560001,13007652496.0,3.4862077236175537,36633087,094657,095842,2,1/1,1,塑料,20260817
39,300313,天山生物,20.022371292114258,10.73,253011159,2117595425.97,2572828605.62,12.629347801208496,39412030,094800,094800,0,1/1,1,养殖业,20260817
40,002172,澳洋健康,9.911893844604492,4.99,980026096,3818052242.7000003,3821004516.32,26.855724334716797,54413839,094915,094915,0,4/4,4,医疗服务,20260817
41,002469,三维化学,9.930313110351562,6.31,95160322,3965222368.41,4094323157.4399996,2.453873872756958,27679288,094933,094933,0,1/1,1,化学原料,20260817
42,002742,冀衡医药,10.070257186889648,4.7,121754246,2462429278.1,3215279625.6,5.125017166137695,38205360,095015,095039,1,1/1,1,化学制药,20260817
43,603580,艾艾精工,9.998109817504883,58.2,531245232,7605180240.0,7605180240.0,7.185100078582764,36898800,095133,100209,2,1/1,1,塑料,20260817
44,603389,亚振家居,10.011402130126953,48.24,126785814,12675156480.0,12675156480.0,1.0342756509780884,37500811,095144,095144,0,1/1,1,家居用品,20260817
45,603395,红四方,10.009182929992676,23.96,116992722,1557400000.0,6229600000.0,7.709615230560303,37527110,095229,095302,1,1/1,1,农化制品,20260817
46,002165,红 宝 丽,10.030863761901855,7.13,560270704,5187675317.48,5242473959.2,11.037670135498047,77869275,095309,095309,0,1/1,1,化学制品,20260817
47,000735,罗 牛 山,9.980430603027344,5.62,480537104,6468044045.54,6471506342.08,7.65885066986084,41790314,095436,095436,0,1/1,1,养殖业,20260817
48,002437,誉衡药业,9.933774948120117,4.98,2964663728,10458766177.980001,11104743277.44,29.858930587768555,115869784,095709,103839,5,7/5,1,化学制药,20260817
49,603916,苏博特,10.045248985290527,12.16,348226752,5111185938.56,5111185950.72,6.9045515060424805,19277868,095717,101120,6,1/1,1,水泥,20260817
50,601700,风范股份,10.060976028442383,7.22,1289058736,8221827706.0,8221827677.12,16.32317543029785,69298253,095804,100649,3,11/7,1,电网设备,20260817
51,002448,中原内配,10.008070945739746,13.63,522241808,7912344594.040001,8020023502.240001,6.710546016693115,89481522,095839,100303,1,1/1,1,汽车零部,20260817
52,601366,利群股份,10.0,3.85,104989725,3695003285.05,3695003312.0,2.9326305389404297,27422541,100005,100005,0,1/1,1,一般零售,20260817
53,002476,新叶股份,10.087719917297363,5.02,84104862,3072239999.9999995,3072239999.9999995,2.818192720413208,27749556,100445,100445,0,1/1,1,炼化及贸,20260817
54,002028,思源电气,10.0,183.15,2376629792,111863470737.15001,143328296232.0,2.1689252853393555,121868010,100454,100521,1,1/1,1,电网设备,20260817
55,603721,中广天择,10.016602516174316,19.88,177368555,2584400000.0,2584400000.0,7.0970001220703125,43131648,100529,103941,1,1/1,1,影视院线,20260817
56,600824,益民集团,9.887005805969238,3.89,130838825,4100165313.9700003,4100165310.08,3.248866319656372,33270699,100608,100608,0,1/1,1,一般零售,20260817
57,000779,甘咨询,10.041407585144043,10.63,1058854576,4940537043.150001,4941137117.280001,22.175004959106445,51018089,100712,101409,1,1/1,1,工程咨询,20260817
58,603285,键邦股份,10.0,37.07,288325408,2309341634.6,5931200000.0,12.85172176361084,22390280,100832,100832,0,1/1,1,化学制品,20260817
59,001229,魅视科技,10.00482177734375,45.63,218885172,3365267484.15,6544806723.0,6.801244735717773,38535447,101018,101018,0,1/1,1,计算机设,20260817
60,000520,凤凰航运,9.895833969116211,4.22,107119866,4270992180.1,4270992184.3199997,2.5986690521240234,13944568,101218,101218,0,1/1,1,航运港口,20260817
61,603082,北自科技,10.012453079223633,44.17,211372436,1791398273.0,7357534224.530001,12.180728912353516,14134400,101649,101649,0,1/1,1,自动化设,20260817
62,001356,富岭股份,10.0578031539917,9.52,108978576,2015350680.0,5610326400.0,5.599661350250244,31834889,102157,102157,0,1/1,1,家居用品,20260817
63,002668,TCL智家,9.959349632263184,10.82,610794256,11730085650.960001,11730085607.68,5.334630966186523,25020168,102306,103309,2,1/1,1,白色家电,20260817
64,603880,南卫股份,9.950248718261719,8.84,173300238,2555131280.0,2555131280.0,6.947406768798828,13244972,102526,110405,2,1/1,1,医疗器械,20260817
65,605179,一鸣食品,9.996866226196289,35.1,1096826032,14075100000.0,14075100000.0,8.089679718017578,67132260,102846,102846,0,15/10,1,饮料乳品,20260817
66,000564,供销大集,10.0,1.54,959527744,23246114468.5,27809417574.4,4.203622817993164,47307238,103051,111142,7,1/1,1,一般零售,20260817
67,300570,太辰光,20.0,193.8,4508005632,37246964252.4,44017186824.600006,12.703033447265625,343276583,103554,103554,0,1/1,1,通信设备,20260817
68,600330,天通股份,10.00800609588623,27.48,3022009392,33894777751.68,33894777751.68,9.283153533935547,159833380,104109,104109,0,1/1,1,电子化学,20260817
69,301626,苏州天脉,20.0,307.08,1234891872,16158241905.839998,35523014400.0,8.199426651000977,55108576,104233,105848,1,1/1,1,消费电子,20260817
70,000670,盈方微,10.072992324829102,7.54,600870848,6261593580.58,6378421379.2,9.86158275604248,80591893,104400,104400,0,1/1,1,其他电子,20260817
71,605060,联德股份,10.002288818359375,48.06,224813850,11480765040.0,11562851520.0,2.0093016624450684,15595470,104851,104851,0,1/1,1,通用设备,20260817
72,002353,杰瑞股份,10.000662803649902,166.09,3390936160,114779893531.85,170052216465.6,3.0499441623687744,56987970,105627,105821,1,1/1,1,专用设备,20260817
73,002156,通富微电,10.006353378295898,69.26,9941401344,105098740895.72,105108762125.12001,9.728431701660156,497362986,110009,131139,1,1/1,1,半导体,20260817
74,000026,飞亚达,9.990439414978027,23.01,394711440,8388542466.330001,9336629640.0,4.843449115753174,66623913,110351,110351,0,1/1,1,饰品,20260817
75,001358,兴欣新材,10.007819175720215,28.14,140605741,1434473307.1200001,3466848000.0,10.181769371032715,61849468,110409,110409,0,1/1,1,化学制品,20260817
76,000737,北方铜业,10.00735855102539,14.95,2020297264,28472861937.0,28475510658.399998,7.253523349761963,40748886,110545,111139,1,1/1,1,工业金属,20260817
77,300345,华民股份,19.94609260559082,8.9,1077370416,4276003451.4,5173859926.400001,26.913867950439453,43502203,110927,130357,3,1/1,1,光伏设备,20260817
78,603458,勘设股份,9.989372253417969,10.35,186867552,3168388719.9,3168388699.2,6.079346656799316,20436075,111426,111426,0,1/1,1,工程咨询,20260817
79,603703,盛洋科技,10.051281929016113,10.73,258410604,4452758147.6,4452758233.440001,6.028276443481445,14597639,111805,111805,0,1/1,1,光学光电,20260817
80,688503,聚和材料,20.00501823425293,95.68,2540248432,23157778962.24,23157778962.24,11.931352615356445,63082493,112639,143357,3,1/1,1,光伏设备,20260817
81,688003,天准科技,20.0,94.8,1100106416,18465363556.8,18465363556.8,6.266201972961426,29872996,130019,144849,4,1/1,1,自动化设,20260817
82,002258,利尔化学,10.014727592468262,14.94,630495296,11939278515.3,11958532246.08,5.448285102844238,27444974,130130,130130,0,1/1,1,农化制品,20260817
83,301516,中远通,20.0,19.32,347567392,1355789481.48,5423158003.2,27.75574493408203,9843868,130157,130157,0,1/1,1,其他电源,20260817
84,000551,创元科技,10.0,15.51,517614128,7515327103.0199995,7518209450.4,7.191174030303955,87658440,130218,130218,0,1/1,1,环保设备,20260817
85,603286,日盈电子,10.011919021606445,46.15,214585029,5394206799.15,5445407916.65,4.122583866119385,56201470,130331,130331,0,1/1,1,汽车零部,20260817
86,600459,贵研铂业,10.009578704833984,22.97,1102668464,17450452746.26,18910698232.64,6.552525520324707,112117075,130542,131042,1,1/1,1,小金属,20260817
87,688677,海泰新光,20.0,89.76,1305941536,10760159520.0,10760159520.0,13.055632591247559,2539130,130627,140654,2,1/1,1,医疗器械,20260817
88,003031,中瓷电子,10.001537322998047,143.09,2387348160,48673021630.64,64541154309.76,5.057063102722168,118947712,132127,133239,1,2/2,2,通信设备,20260817
89,000811,冰轮环境,10.002439498901367,45.09,1860985728,44115861256.29,44750832298.560005,4.375233173370361,131739453,133015,133015,0,1/1,1,通用设备,20260817
90,002436,兴森科技,9.994256973266602,38.3,5719406848,58136735507.299995,65097497654.399994,10.167678833007812,209520150,133336,135121,1,1/1,1,元件,20260817
91,605180,华生科技,10.007880210876465,13.96,74630330,2359240000.0,2359240000.0,3.2595176696777344,37139184,133520,133520,0,1/1,1,纺织制造,20260817
92,603067,振华股份,10.0,36.52,1422471200,27591787754.08,27591787900.160004,5.340958118438721,121896857,133821,133821,0,1/1,1,化学原料,20260817
93,301282,金禄电子,19.99317741394043,35.17,1125432240,6210243863.75,7418544383.75,19.552169799804688,106344373,133854,133854,0,1/1,1,元件,20260817
94,600860,京城股份,10.035005569458008,9.43,245870679,4187304630.8399997,5162792829.12,6.18730354309082,8012671,134510,134510,0,1/1,1,通用设备,20260817
95,603110,东方材料,9.992070198059082,27.74,436453024,5582029545.679999,5582029545.679999,8.103569984436035,58187424,135207,135207,0,1/1,1,化学制品,20260817
96,002289,宇顺电子,9.991920471191406,40.84,272972176,11207771555.720001,11445562251.52,2.5420737266540527,66381336,135751,135751,0,1/1,1,光学光电,20260817
97,002478,常宝股份,9.935897827148438,6.86,189685326,4957886214.68,6179516976.64,4.016652584075928,31878077,135857,135857,0,1/1,1,特钢Ⅱ,20260817
98,300679,电连技术,20.004690170288086,51.17,1774712448,18392613623.65,21738039400.0,10.35973834991455,82107023,140818,141136,1,1/1,1,消费电子,20260817
99,001207,联科科技,9.987358093261719,17.4,233812764,5091624400.799999,5274596745.599999,4.747913837432861,48496932,141151,141151,0,1/1,1,橡胶,20260817
100,600281,华阳新材,9.977324485778809,4.85,76973117,2494849821.25,2494849855.2,3.2180278301239014,24559915,142130,142130,0,1/1,1,小金属,20260817
101,002787,华源控股,10.023309707641602,23.6,356312464,5854764416.8,7844609792.0,6.350005149841309,70922720,142154,142154,0,1/1,1,包装印刷,20260817
102,002578,闽发铝业,9.970674514770508,3.75,202160693,3229359603.75,3519863160.0,6.500154972076416,59791875,143554,143554,0,1/1,1,工业金属,20260817
103,688378,奥来德,19.990468978881836,50.36,736527024,12134774355.56,13165371259.039999,6.501676559448242,46579776,144223,144223,0,1/1,1,光学光电,20260817
104,605162,新中港,10.046189308166504,9.53,280452096,4220325343.83,4220325277.12,7.002942085266113,78736078,144739,144739,0,1/1,1,电力,20260817
105,603530,神马电力,9.99787712097168,51.82,394648176,22151224588.68,22355375178.88,1.8411468267440796,112465464,144931,144931,0,1/1,1,电网设备,20260817
106,603010,万盛股份,10.035523414611816,12.39,162157022,7071943050.27,7248525268.320001,2.3945794105529785,59365446,145338,145338,0,1/1,1,化学制品,20260817
1,000936,华西股份,9.936908721923828,6.97,951168432,6174634738.889999,6175509773.599999,15.45145320892334,43942490,092500,105703,7,3/3,3,化学纤维,20260814
2,002172,澳洋健康,9.927360534667969,4.54,86716415,3473738914.2,3476424950.72,2.496342420578003,136260236,092500,092500,0,3/3,3,医疗服务,20260814
3,001260,坤泰股份,9.985734939575195,23.13,29927907,2659950000.0,2659950000.0,1.1251304149627686,336990222,092500,092500,0,3/3,3,汽车零部,20260814
4,002907,华森制药,10.021629333496094,15.26,82440807,5124562674.14,6372519843.2,1.6087384223937988,131789754,092500,092500,0,1/1,1,中药Ⅱ,20260814
5,300684,中石科技,20.007125854492188,67.36,286464768,13780183922.72,20174940789.76,2.0788166522979736,1043006079,092500,092500,0,1/1,1,电子化学,20260814
6,600613,神奇制药,9.948541641235352,6.41,80085303,3072441058.98,3423399161.12,2.606569290161133,149224114,092501,092501,0,2/2,2,化学制药,20260814
7,002724,海洋王,10.064934730529785,6.78,133662850,3849515191.56,5230756440.0,3.474034070968628,100147380,093000,093000,0,2/2,2,照明设备,20260814
8,600645,中源协和,10.0,22.33,998376160,10445307784.449999,10449298847.679998,9.664213180541992,36212985,093004,130131,2,1/1,1,生物制品,20260814
9,603025,大豪科技,10.0,15.18,315161424,16837273054.14,16950819378.24,1.8822494745254517,41358517,093044,093556,1,1/1,1,自动化设,20260814
10,603330,天洋新材,9.989701271057129,10.68,268205504,4343697296.4,4620954560.64,6.239995956420898,93635436,093047,093047,0,3/3,3,塑料,20260814
11,002418,康盛股份,10.0,4.07,327087280,4625135944.66,4625148000.0,7.112495422363281,32913683,093100,093133,1,1/1,1,家电零部,20260814
12,002322,理工能科,10.033726692199707,13.05,322804112,4585521123.45,4770139982.400001,7.146337985992432,39990420,093130,100745,1,2/2,2,软件开发,20260814
13,603118,共进股份,10.025062561035156,17.56,1949605840,13824573689.359999,13824573583.999998,14.306023597717285,92147856,093244,095220,6,2/2,2,通信设备,20260814
14,002951,金时科技,10.006064414978027,18.14,292007984,7276351157.16,7311579218.56,4.059518814086914,40624530,093330,093700,2,1/1,1,其他电源,20260814
15,603725,天安新材,9.982014656066895,12.23,382505872,3728409426.4,3728409426.4,10.377007484436035,54258150,093452,112117,1,1/1,1,家居用品,20260814
16,300404,博济医药,20.0,17.34,1320038768,4950840712.08,6688886688.96,27.531600952148438,73662452,093518,094403,5,2/2,2,医疗服务,20260814
17,603989,艾华集团,10.003334045410156,32.99,1385909312,13155747581.400002,13155747449.44,10.679523468017578,181963800,093530,095812,3,1/1,1,元件,20260814
18,603095,越剑智能,10.014727592468262,14.94,119247990,3858541848.0,3858541848.0,3.1818652153015137,46371190,093542,093542,0,3/2,1,专用设备,20260814
19,600198,大唐电信,9.957924842834473,7.84,416085824,10207286463.36,10220251722.24,4.127470970153809,89303872,093623,095429,1,1/1,1,通信设备,20260814
20,603186,华正新材,9.998686790466309,167.55,1538855232,26270251290.9,26270251290.9,6.021432876586914,382164795,093730,093730,0,1/1,1,元件,20260814
21,002774,快意电梯,10.031347274780273,17.55,192939695,4945031646.75,5908872715.2,3.9952523708343506,39743730,093827,093827,0,1/1,1,专用设备,20260814
22,600288,大恒科技,9.983360290527344,13.22,638464912,5774496000.0,5774496000.0,11.26071834564209,88612258,094135,100138,1,1/1,1,软件开发,20260814
23,600272,开开实业,10.0,17.6,765437952,2816000000.0,4622674232.0,28.152097702026367,28960448,094400,094509,1,7/5,1,医药商业,20260814
24,603382,海阳科技,9.978991508483887,20.94,143352481,2418274452.84,3795403645.92,6.053785800933838,26683486,094438,094438,0,1/1,1,化学纤维,20260814
25,002651,利君股份,9.960680961608887,8.39,146682212,4744239947.990001,8670729400.0,3.1547133922576904,61353074,094500,094500,0,1/1,1,航空装备,20260814
26,000950,重药控股,9.965035438537598,6.29,370880608,10773374223.84,10773374223.84,3.5107946395874023,36496448,094630,094630,0,1/1,1,医药商业,20260814
27,601609,金田股份,10.050251007080078,10.95,636052608,18928588213.35,18928588202.399998,3.424924612045288,59572850,094731,094828,1,1/1,1,工业金属,20260814
28,000831,中国稀土,9.99819564819336,60.95,5416567552,64681408186.65,64681407760.0,8.536320686340332,99880776,095321,140918,1,1/1,1,小金属,20260814
29,301130,西点药业,19.992219924926758,30.85,319398208,1820685556.0,2359861032.25,17.97522735595703,8101981,095548,142627,10,1/1,1,化学制药,20260814
30,600186,莲花控股,9.972553253173828,12.02,3518677936,21505442257.82,21549030972.8,16.884313583374023,198537753,100256,111014,2,1/1,1,调味发酵,20260814
31,300862,蓝盾光电,19.994924545288086,47.29,3494569136,7163063921.03,8730580585.58,51.68534851074219,31282287,101357,130951,5,5/5,5,通用设备,20260814
32,603089,正裕工业,10.045146942138672,9.75,58832130,2340324363.0,2688262512.0,2.576307535171509,13255125,101502,101553,1,1/1,1,汽车零部,20260814
33,688662,富信科技,20.0,98.4,1687193488,11287035369.6,11287035369.6,15.519938468933105,98358180,101547,130120,1,1/1,1,其他电子,20260814
34,002081,金 螳 螂,9.979209899902344,5.29,2648471264,13988047395.56,14046662351.84,19.718482971191406,93738440,101648,110906,1,3/3,3,装修装饰,20260814
35,002811,郑中设计,10.02921199798584,11.3,93690499,3193232625.4,3480061000.0,3.0483005046844482,50357320,102227,102227,0,1/1,1,装修装饰,20260814
36,002658,雪迪龙,10.026738166809082,8.23,183961901,2950961136.77,5232312437.440001,6.40809440612793,85697895,102433,102433,0,1/1,1,环保设备,20260814
37,301419,阿莱德,20.0,37.62,437866176,3730333364.9999995,5643000000.0,12.307891845703125,166475572,103142,103142,0,1/1,1,通信设备,20260814
38,603618,杭电股份,10.018416404724121,29.87,3281343152,20651389649.920002,20651389649.920002,16.374359130859375,152178689,103542,130845,2,1/1,1,电网设备,20260814
39,603083,剑桥科技,10.0,185.9,7130649344,51231878540.700005,68457743411.200005,14.435185432434082,308142820,104111,134017,1,1/1,1,通信设备,20260814
40,603079,圣达生物,10.008203506469727,13.41,116588443,2534887257.84,2534887257.84,4.73806095123291,67033385,104402,104641,1,1/1,1,化学制品,20260814
41,688485,九州一轨,20.00665855407715,72.1,1278614816,10836057670.199999,10836057670.199999,12.252981185913086,1875393,104558,145301,2,1/1,1,轨交设备,20260814
42,603177,德创环保,10.0,10.23,96993120,2088884160.0,2088884160.0,4.789756774902344,39937920,110157,110157,0,1/1,1,环境治理,20260814
43,002820,桂发祥,9.978307723999023,10.14,133831257,2036804511.3000002,2036804511.3000002,6.880239486694336,34831711,110724,110724,0,1/1,1,休闲食品,20260814
44,300929,华骐环保,19.97146987915039,16.82,201531334,2108561103.82,2222476319.92,10.33465576171875,42214751,131227,131227,0,1/1,1,环境治理,20260814
45,002766,索菱股份,10.024450302124023,4.5,314007472,3856401405.0,3869306208.0,8.475851058959961,128417400,131618,131618,0,1/1,1,汽车零部,20260814
46,000620,盈新发展,10.181818008422852,3.03,1582394880,14155398909.449999,17791599959.039997,11.621870040893555,120398913,133400,133400,0,1/1,1,房地产开,20260814
47,600353,旭光电子,9.996455192565918,31.03,2071321648,25718010263.77,25718010046.56,8.366385459899902,224740981,133952,133952,0,1/1,1,其他电子,20260814
48,603881,数据港,10.0,29.04,2801935888,25034001666.96,25034001696.0,11.826971054077148,219449326,134420,134420,0,1/1,1,通信服务,20260814
49,600769,祥龙电业,9.993337631225586,16.51,311436784,6190873572.000001,6190873572.000001,5.263253211975098,31218759,135138,135138,0,1/1,1,环境治理,20260814
50,688286,敏芯股份,20.008962631225586,53.56,615181952,4194472184.76,4194472184.76,15.568446159362793,93812214,135140,135140,0,1/1,1,半导体,20260814
51,920083,金戈新材,29.974571228027344,40.89,327160848,1554769547.58,3650228791.86,23.33405303955078,17181773,135254,135254,0,1/1,1,非金属材,20260814
52,002989,中天精装,10.02169132232666,25.36,233359651,5017094788.48,5113012648.48,4.849835395812988,80256792,135630,135630,0,1/1,1,装修装饰,20260814
53,002645,华宏科技,9.984639167785645,21.48,1049041072,14610985679.28,16177026879.36,7.395096778869629,89854706,135648,135648,0,1/1,1,环保设备,20260814
54,600487,亨通光电,10.008733749389648,62.98,19196727552,154530641265.86,155333384282.88,12.971772193908691,844234933,135906,144909,1,1/1,1,通信设备,20260814
55,300017,网宿科技,20.013851165771484,17.33,7662499072,41010918219.99,43250217306.71999,20.30423927307129,258819494,141454,141454,0,1/1,1,IT服务Ⅱ,20260814
56,603629,利通电子,10.0,137.5,8869939456,49599467500.0,50425100000.0,18.828998565673828,303949250,141943,142025,1,1/1,1,消费电子,20260814
57,600815,厦工股份,9.944750785827637,3.98,429874256,7060896030.4,7060896030.4,6.415205001831055,26070194,142019,142019,0,1/1,1,工程机械,20260814
58,002628,成都路桥,10.099010467529297,5.56,291031616,4191043499.12,4209478312.9599996,7.267792701721191,31730263,142109,142109,0,1/1,1,基础建设,20260814
59,003031,中瓷电子,10.004228591918945,130.08,1631796080,44247583015.68001,58672956549.12,3.8439314365386963,161724561,142630,142630,0,1/1,1,通信设备,20260814
60,603115,海星股份,10.00257396697998,85.45,1370645136,20899583170.0,20899583170.0,6.817030429840088,110093780,142648,142648,0,1/1,1,元件,20260814
61,002988,豪美新材,10.009443283081055,23.3,134563035,5820444756.8,5820444756.8,2.4202754497528076,56458230,143409,143409,0,1/1,1,工业金属,20260814
62,600829,人民同泰,10.04651165008545,11.83,565271888,6860082102.51,6860082043.36,8.787772178649902,62722660,144204,144204,0,1/1,1,医药商业,20260814
63,300120,经纬辉开,19.94818687438965,9.26,903252368,4884159238.5199995,5318887847.36,20.489761352539062,27958718,145354,145527,1,1/1,1,光学光电,20260814
1,002329,皇氏集团,10.0,4.62,719355840,3010359308.88,3845706406.08,24.268428802490234,55585530,092500,102530,4,4/4,4,饮料乳品,20260813
2,605286,同力天启,10.003227233886719,34.09,77650202,5727120000.000001,5727120000.000001,1.3558332920074463,91146433,092500,092500,0,4/4,4,专用设备,20260813
3,000802,北京文化,10.017574310302734,6.26,851181584,4479305471.3,4481535602.559999,19.00722885131836,167948914,092500,093012,1,4/4,4,影视院线,20260813
4,300862,蓝盾光电,20.00609016418457,39.41,410157808,5969472385.87,7275791517.82,6.870922088623047,1038104524,092500,092500,0,4/4,4,通用设备,20260813
5,002172,澳洋健康,10.133333206176758,4.13,96348778,3160031214.9,3162474679.84,3.0489819049835205,100492390,092500,092500,0,2/2,2,医疗服务,20260813
